2025-12-19 19:10:28.284 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2025-12-19 19:10:42.790 [main] INFO  c.e.l.p.service.UserProfileService - Profile type changed for user Frank Zhang from READ_HEAVY to EXPENSIVE_SEEKER
2025-12-19 19:10:42.790 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:42.852 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 19 | Action: READ
2025-12-19 19:10:42.854 [main] INFO  c.e.l.service.ProductService - Product found | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:42.855 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:42.916 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 20 | Action: READ
2025-12-19 19:10:42.919 [main] INFO  c.e.l.service.ProductService - Product found | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:42.919 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:42.979 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:42.981 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:42.981 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.043 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:43.045 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.045 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.107 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:43.109 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.110 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.170 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 18 | Action: READ
2025-12-19 19:10:43.173 [main] INFO  c.e.l.service.ProductService - Product found | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.173 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.232 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 19 | Action: READ
2025-12-19 19:10:43.235 [main] INFO  c.e.l.service.ProductService - Product found | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.235 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.296 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 20 | Action: READ
2025-12-19 19:10:43.299 [main] INFO  c.e.l.service.ProductService - Product found | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.299 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.357 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 15 | Action: READ
2025-12-19 19:10:43.360 [main] INFO  c.e.l.service.ProductService - Product found | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.360 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 15 | Name: MacBook Air M3 | Price: €1299.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.421 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 16 | Action: READ
2025-12-19 19:10:43.423 [main] INFO  c.e.l.service.ProductService - Product found | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.424 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 16 | Name: MacBook Pro M3 Max | Price: €2499.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.484 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 17 | Action: READ
2025-12-19 19:10:43.490 [main] INFO  c.e.l.service.ProductService - Product found | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.490 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 17 | Name: iPhone 15 Pro Max 1TB | Price: €1599.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.548 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 18 | Action: READ
2025-12-19 19:10:43.552 [main] INFO  c.e.l.service.ProductService - Product found | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.553 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 18 | Name: Sony A7R V Camera | Price: €3899.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.612 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 19 | Action: READ
2025-12-19 19:10:43.616 [main] INFO  c.e.l.service.ProductService - Product found | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.617 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 19 | Name: LG OLED TV 77" | Price: €2999.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.676 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Frank Zhang | Email: frank.zhang@email.com | ProductID: 20 | Action: READ
2025-12-19 19:10:43.679 [main] INFO  c.e.l.service.ProductService - Product found | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.680 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 20 | Name: Gaming Laptop RTX 4090 | Price: €3499.99 | User: frank.zhang@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:43.738 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Frank Zhang | Email: frank.zhang@email.com | ProductName: Frank's Custom Gaming PC | Price: €3999.99 | Action: WRITE
2025-12-19 19:10:43.747 [main] INFO  c.e.l.service.ProductService - Product added | ID: 400 | Name: Frank's Custom Gaming PC | Price: €3999.99 | User: frank.zhang@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:43.747 [main] INFO  c.e.l.service.ProductService - Clearing user context for: frank.zhang@email.com
2025-12-19 19:10:43.755 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile for user Frank Zhang to user-profiles/frank_zhang_email_com_EXPENSIVE_SEEKER_profile.json
2025-12-19 19:10:43.755 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Exported profile for Frank Zhang - Expected: EXPENSIVE-SEEKER
2025-12-19 19:10:43.755 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
╔════════════════════════════════════════╗
2025-12-19 19:10:43.756 [main] INFO  c.e.l.scenario.ScenarioExecutor - ║  SCENARIO 7: Budget Buyer (Grace)     ║
2025-12-19 19:10:43.756 [main] INFO  c.e.l.scenario.ScenarioExecutor - ╚════════════════════════════════════════╝
2025-12-19 19:10:43.756 [main] INFO  c.e.l.service.UserService - Attempting to register user: grace.lee@email.com
2025-12-19 19:10:43.768 [main] INFO  c.e.l.service.UserService - Successfully registered user: grace.lee@email.com with ID: 7
2025-12-19 19:10:43.769 [main] INFO  c.e.l.scenario.ScenarioExecutor - ✅ Created user: Grace Lee (grace.lee@email.com)
2025-12-19 19:10:43.769 [main] INFO  c.e.l.service.ProductService - User context set for: Grace Lee (grace.lee@email.com)
2025-12-19 19:10:43.769 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Grace Lee | Email: grace.lee@email.com | Action: READ
2025-12-19 19:10:43.776 [main] INFO  c.e.l.service.ProductService - Retrieved 33 products | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:43.776 [main] INFO  c.e.l.p.service.UserProfileService - Created initial profile for user: Grace Lee
2025-12-19 19:10:43.881 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Grace Lee | Email: grace.lee@email.com | Action: READ
2025-12-19 19:10:43.891 [main] INFO  c.e.l.service.ProductService - Retrieved 33 products | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.005 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Grace Lee | Email: grace.lee@email.com | Action: READ
2025-12-19 19:10:44.012 [main] INFO  c.e.l.service.ProductService - Retrieved 33 products | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.115 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Grace Lee | Email: grace.lee@email.com | Action: READ
2025-12-19 19:10:44.122 [main] INFO  c.e.l.service.ProductService - Retrieved 33 products | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.227 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Grace Lee | Email: grace.lee@email.com | Action: READ
2025-12-19 19:10:44.235 [main] INFO  c.e.l.service.ProductService - Retrieved 33 products | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.336 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 1 | Action: READ
2025-12-19 19:10:44.341 [main] INFO  c.e.l.service.ProductService - Product found | ID: 1 | Name: USB Cable | Price: €9.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.399 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 2 | Action: READ
2025-12-19 19:10:44.408 [main] INFO  c.e.l.service.ProductService - Product found | ID: 2 | Name: Mouse Pad | Price: €14.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.462 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 3 | Action: READ
2025-12-19 19:10:44.467 [main] INFO  c.e.l.service.ProductService - Product found | ID: 3 | Name: HDMI Cable | Price: €19.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.524 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 4 | Action: READ
2025-12-19 19:10:44.527 [main] INFO  c.e.l.service.ProductService - Product found | ID: 4 | Name: Phone Case | Price: €24.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.587 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 5 | Action: READ
2025-12-19 19:10:44.591 [main] INFO  c.e.l.service.ProductService - Product found | ID: 5 | Name: Keyboard Cover | Price: €29.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.651 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 1 | Action: READ
2025-12-19 19:10:44.655 [main] INFO  c.e.l.service.ProductService - Product found | ID: 1 | Name: USB Cable | Price: €9.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.713 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 2 | Action: READ
2025-12-19 19:10:44.717 [main] INFO  c.e.l.service.ProductService - Product found | ID: 2 | Name: Mouse Pad | Price: €14.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.775 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 3 | Action: READ
2025-12-19 19:10:44.779 [main] INFO  c.e.l.service.ProductService - Product found | ID: 3 | Name: HDMI Cable | Price: €19.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.837 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 4 | Action: READ
2025-12-19 19:10:44.842 [main] INFO  c.e.l.service.ProductService - Product found | ID: 4 | Name: Phone Case | Price: €24.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.901 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 5 | Action: READ
2025-12-19 19:10:44.906 [main] INFO  c.e.l.service.ProductService - Product found | ID: 5 | Name: Keyboard Cover | Price: €29.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:44.964 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 1 | Action: READ
2025-12-19 19:10:44.968 [main] INFO  c.e.l.service.ProductService - Product found | ID: 1 | Name: USB Cable | Price: €9.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.026 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 2 | Action: READ
2025-12-19 19:10:45.030 [main] INFO  c.e.l.service.ProductService - Product found | ID: 2 | Name: Mouse Pad | Price: €14.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.088 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 3 | Action: READ
2025-12-19 19:10:45.092 [main] INFO  c.e.l.service.ProductService - Product found | ID: 3 | Name: HDMI Cable | Price: €19.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.152 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 4 | Action: READ
2025-12-19 19:10:45.156 [main] INFO  c.e.l.service.ProductService - Product found | ID: 4 | Name: Phone Case | Price: €24.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.214 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Grace Lee | Email: grace.lee@email.com | ProductID: 5 | Action: READ
2025-12-19 19:10:45.217 [main] INFO  c.e.l.service.ProductService - Product found | ID: 5 | Name: Keyboard Cover | Price: €29.99 | User: grace.lee@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.275 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Grace Lee | Email: grace.lee@email.com | ProductName: Grace's Notebook | Price: €5.99 | Action: WRITE
2025-12-19 19:10:45.282 [main] INFO  c.e.l.service.ProductService - Product added | ID: 500 | Name: Grace's Notebook | Price: €5.99 | User: grace.lee@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.283 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Grace Lee | Email: grace.lee@email.com | ProductName: Grace's Pen Set | Price: €12.99 | Action: WRITE
2025-12-19 19:10:45.290 [main] INFO  c.e.l.service.ProductService - Product added | ID: 501 | Name: Grace's Pen Set | Price: €12.99 | User: grace.lee@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.290 [main] INFO  c.e.l.service.ProductService - Clearing user context for: grace.lee@email.com
2025-12-19 19:10:45.322 [main] INFO  c.e.l.p.service.UserProfileService - Exported profile for user Grace Lee to user-profiles/grace_lee_email_com_READ_HEAVY_profile.json
2025-12-19 19:10:45.322 [main] INFO  c.e.l.scenario.ScenarioExecutor - 📊 Exported profile for Grace Lee - Expected: READ-HEAVY
2025-12-19 19:10:45.322 [main] INFO  c.e.l.scenario.ScenarioExecutor - 
╔════════════════════════════════════════╗
2025-12-19 19:10:45.323 [main] INFO  c.e.l.scenario.ScenarioExecutor - ║  SCENARIO 8: Inventory Clerk (Henry)  ║
2025-12-19 19:10:45.323 [main] INFO  c.e.l.scenario.ScenarioExecutor - ╚════════════════════════════════════════╝
2025-12-19 19:10:45.323 [main] INFO  c.e.l.service.UserService - Attempting to register user: henry.brown@email.com
2025-12-19 19:10:45.336 [main] INFO  c.e.l.service.UserService - Successfully registered user: henry.brown@email.com with ID: 8
2025-12-19 19:10:45.336 [main] INFO  c.e.l.scenario.ScenarioExecutor - ✅ Created user: Henry Brown (henry.brown@email.com)
2025-12-19 19:10:45.336 [main] INFO  c.e.l.service.ProductService - User context set for: Henry Brown (henry.brown@email.com)
2025-12-19 19:10:45.336 [main] INFO  c.e.l.service.ProductService - Operation: getAllProducts | User: Henry Brown | Email: henry.brown@email.com | Action: READ
2025-12-19 19:10:45.343 [main] INFO  c.e.l.service.ProductService - Retrieved 35 products | User: henry.brown@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:45.344 [main] INFO  c.e.l.p.service.UserProfileService - Created initial profile for user: Henry Brown
2025-12-19 19:10:45.445 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 1 | Price: €308.44402503023326 | Action: WRITE
2025-12-19 19:10:45.452 [main] INFO  c.e.l.service.ProductService - Product added | ID: 600 | Name: Henry's Stock Item 1 | Price: €308.44402503023326 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.507 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 2 | Price: €17.52601721109358 | Action: WRITE
2025-12-19 19:10:45.515 [main] INFO  c.e.l.service.ProductService - Product added | ID: 601 | Name: Henry's Stock Item 2 | Price: €17.52601721109358 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.572 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 3 | Price: €436.5091112939885 | Action: WRITE
2025-12-19 19:10:45.579 [main] INFO  c.e.l.service.ProductService - Product added | ID: 602 | Name: Henry's Stock Item 3 | Price: €436.5091112939885 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.635 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 4 | Price: €495.12370950375873 | Action: WRITE
2025-12-19 19:10:45.642 [main] INFO  c.e.l.service.ProductService - Product added | ID: 603 | Name: Henry's Stock Item 4 | Price: €495.12370950375873 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.642 [main] INFO  c.e.l.p.service.UserProfileService - Profile type changed for user Henry Brown from READ_HEAVY to EXPENSIVE_SEEKER
2025-12-19 19:10:45.697 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 5 | Price: €15.605196130995527 | Action: WRITE
2025-12-19 19:10:45.704 [main] INFO  c.e.l.service.ProductService - Product added | ID: 604 | Name: Henry's Stock Item 5 | Price: €15.605196130995527 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.760 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 6 | Price: €15.577987152314389 | Action: WRITE
2025-12-19 19:10:45.767 [main] INFO  c.e.l.service.ProductService - Product added | ID: 605 | Name: Henry's Stock Item 6 | Price: €15.577987152314389 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.821 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 7 | Price: €364.8666977295271 | Action: WRITE
2025-12-19 19:10:45.828 [main] INFO  c.e.l.service.ProductService - Product added | ID: 606 | Name: Henry's Stock Item 7 | Price: €364.8666977295271 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.884 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 8 | Price: €29.587337474967605 | Action: WRITE
2025-12-19 19:10:45.888 [main] INFO  c.e.l.service.ProductService - Product added | ID: 607 | Name: Henry's Stock Item 8 | Price: €29.587337474967605 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:45.946 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 9 | Price: €334.5458328740312 | Action: WRITE
2025-12-19 19:10:45.955 [main] INFO  c.e.l.service.ProductService - Product added | ID: 608 | Name: Henry's Stock Item 9 | Price: €334.5458328740312 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.008 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 10 | Price: €148.01291208206752 | Action: WRITE
2025-12-19 19:10:46.015 [main] INFO  c.e.l.service.ProductService - Product added | ID: 609 | Name: Henry's Stock Item 10 | Price: €148.01291208206752 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.071 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 11 | Price: €96.79934929392714 | Action: WRITE
2025-12-19 19:10:46.081 [main] INFO  c.e.l.service.ProductService - Product added | ID: 610 | Name: Henry's Stock Item 11 | Price: €96.79934929392714 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.134 [main] INFO  c.e.l.service.ProductService - Operation: addProduct | User: Henry Brown | Email: henry.brown@email.com | ProductName: Henry's Stock Item 12 | Price: €114.64942814532708 | Action: WRITE
2025-12-19 19:10:46.142 [main] INFO  c.e.l.service.ProductService - Product added | ID: 611 | Name: Henry's Stock Item 12 | Price: €114.64942814532708 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.197 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Henry Brown | Email: henry.brown@email.com | ProductID: 600 | Action: READ
2025-12-19 19:10:46.200 [main] INFO  c.e.l.service.ProductService - Product found | ID: 600 | Name: Henry's Stock Item 1 | Price: €308.44402503023326 | User: henry.brown@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:46.201 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 600 | Name: Henry's Stock Item 1 | Price: €308.44402503023326 | User: henry.brown@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:46.261 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Henry Brown | Email: henry.brown@email.com | ProductID: 601 | Action: READ
2025-12-19 19:10:46.264 [main] INFO  c.e.l.service.ProductService - Product found | ID: 601 | Name: Henry's Stock Item 2 | Price: €17.52601721109358 | User: henry.brown@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:46.323 [main] INFO  c.e.l.service.ProductService - Operation: getProductById | User: Henry Brown | Email: henry.brown@email.com | ProductID: 602 | Action: READ
2025-12-19 19:10:46.328 [main] INFO  c.e.l.service.ProductService - Product found | ID: 602 | Name: Henry's Stock Item 3 | Price: €436.5091112939885 | User: henry.brown@email.com | Operation: READ | Status: SUCCESS
2025-12-19 19:10:46.328 [main] INFO  c.e.l.service.ProductService - Expensive product view | ID: 602 | Name: Henry's Stock Item 3 | Price: €436.5091112939885 | User: henry.brown@email.com | Operation: SEARCH_EXPENSIVE
2025-12-19 19:10:46.385 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 600 | Action: WRITE
2025-12-19 19:10:46.392 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 600 | Name: Henry's Updated Stock 1 | Price: €290.9691689392943 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.448 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 601 | Action: WRITE
2025-12-19 19:10:46.454 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 601 | Name: Henry's Updated Stock 2 | Price: €60.701520637068086 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.509 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 602 | Action: WRITE
2025-12-19 19:10:46.515 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 602 | Name: Henry's Updated Stock 3 | Price: €231.7535128716936 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
2025-12-19 19:10:46.571 [main] INFO  c.e.l.service.ProductService - Operation: updateProduct | User: Henry Brown | Email: henry.brown@email.com | ProductID: 603 | Action: WRITE
2025-12-19 19:10:46.577 [main] INFO  c.e.l.service.ProductService - Product updated | ID: 603 | Name: Henry's Updated Stock 4 | Price: €345.0879297837274 | User: henry.brown@email.com | Operation: WRITE | Status: SUCCESS
